temp_water,formatted_time,alias,latitude,longitude
11.9,2022-10-29 11:09:00,Bränningestrand,59.148617,17.6674
11.1,2022-10-30 10:09:00,Bränningestrand,59.148617,17.6674
11.9,2022-10-31 10:09:00,Bränningestrand,59.148617,17.6674
10.8,2022-11-01 10:08:00,Bränningestrand,59.148617,17.6674
11.3,2022-11-02 10:08:00,Bränningestrand,59.148617,17.6674
11.4,2022-11-03 10:08:00,Bränningestrand,59.148617,17.6674
11.1,2022-11-04 10:08:00,Bränningestrand,59.148617,17.6674
11.0,2022-11-05 10:08:00,Bränningestrand,59.148617,17.6674
10.3,2022-11-06 10:08:00,Bränningestrand,59.148617,17.6674
10.5,2022-11-07 10:08:00,Bränningestrand,59.148617,17.6674
10.4,2022-11-08 10:08:00,Bränningestrand,59.148617,17.6674
10.6,2022-11-09 10:08:00,Bränningestrand,59.148617,17.6674
10.0,2022-11-10 10:08:00,Bränningestrand,59.148617,17.6674
10.7,2022-11-11 10:08:00,Bränningestrand,59.148617,17.6674
10.8,2022-11-12 10:08:00,Bränningestrand,59.148617,17.6674
10.3,2022-11-13 10:08:00,Bränningestrand,59.148617,17.6674
10.7,2022-11-14 10:08:00,Bränningestrand,59.148617,17.6674
10.0,2022-11-15 10:08:00,Bränningestrand,59.148617,17.6674
10.0,2022-11-16 10:08:00,Bränningestrand,59.148617,17.6674
8.8,2022-11-17 10:08:00,Bränningestrand,59.148617,17.6674
8.5,2022-11-18 10:08:00,Bränningestrand,59.148617,17.6674
9.5,2022-11-19 10:08:00,Bränningestrand,59.148617,17.6674
9.2,2022-11-20 10:07:00,Bränningestrand,59.148617,17.6674
8.0,2022-11-21 10:07:00,Bränningestrand,59.148617,17.6674
8.1,2022-11-22 10:07:00,Bränningestrand,59.148617,17.6674
8.0,2022-11-23 10:07:00,Bränningestrand,59.148617,17.6674
7.7,2022-11-24 10:07:00,Bränningestrand,59.148617,17.6674
7.1,2022-11-25 10:07:00,Bränningestrand,59.148617,17.6674
8.0,2022-11-26 10:07:00,Bränningestrand,59.148617,17.6674
8.5,2022-11-27 10:07:00,Bränningestrand,59.148617,17.6674
7.8,2022-11-28 10:07:00,Bränningestrand,59.148617,17.6674
7.9,2022-11-29 10:07:00,Bränningestrand,59.148617,17.6674
8.1,2022-11-30 10:07:00,Bränningestrand,59.148617,17.6674
7.8,2022-12-01 10:07:00,Bränningestrand,59.148617,17.6674
8.4,2022-12-02 10:07:00,Bränningestrand,59.148617,17.6674
7.8,2022-12-03 10:07:00,Bränningestrand,59.148617,17.6674
6.9,2022-12-04 10:07:00,Bränningestrand,59.148617,17.6674
6.9,2022-12-05 10:07:00,Bränningestrand,59.148617,17.6674
7.6,2022-12-06 10:07:00,Bränningestrand,59.148617,17.6674
6.2,2022-12-07 10:07:00,Bränningestrand,59.148617,17.6674
5.9,2022-12-08 10:07:00,Bränningestrand,59.148617,17.6674
5.4,2022-12-09 10:07:00,Bränningestrand,59.148617,17.6674
6.4,2022-12-10 10:07:00,Bränningestrand,59.148617,17.6674
6.1,2022-12-11 10:07:00,Bränningestrand,59.148617,17.6674
6.3,2022-12-12 10:07:00,Bränningestrand,59.148617,17.6674
6.7,2022-12-13 10:07:00,Bränningestrand,59.148617,17.6674
4.8,2022-12-14 10:07:00,Bränningestrand,59.148617,17.6674
5.1,2022-12-15 10:07:00,Bränningestrand,59.148617,17.6674
3.6,2022-12-16 10:06:00,Bränningestrand,59.148617,17.6674
2.3,2022-12-17 10:06:00,Bränningestrand,59.148617,17.6674
4.3,2022-12-18 10:06:00,Bränningestrand,59.148617,17.6674
4.1,2022-12-19 10:06:00,Bränningestrand,59.148617,17.6674
3.8,2022-12-20 10:06:00,Bränningestrand,59.148617,17.6674
4.1,2022-12-21 10:06:00,Bränningestrand,59.148617,17.6674
4.6,2022-12-22 10:06:00,Bränningestrand,59.148617,17.6674
4.4,2022-12-23 10:06:00,Bränningestrand,59.148617,17.6674
3.6,2022-12-24 10:06:00,Bränningestrand,59.148617,17.6674
3.0,2022-12-25 10:06:00,Bränningestrand,59.148617,17.6674
4.6,2022-12-26 10:06:00,Bränningestrand,59.148617,17.6674
4.1,2022-12-27 10:06:00,Bränningestrand,59.148617,17.6674
3.3,2022-12-28 10:06:00,Bränningestrand,59.148617,17.6674
3.8,2022-12-29 10:06:00,Bränningestrand,59.148617,17.6674
4.4,2022-12-30 10:06:00,Bränningestrand,59.148617,17.6674
4.6,2022-12-31 10:06:00,Bränningestrand,59.148617,17.6674
4.2,2023-01-01 10:06:00,Bränningestrand,59.148617,17.6674
4.4,2023-01-02 10:06:00,Bränningestrand,59.148617,17.6674
4.1,2023-01-03 10:06:00,Bränningestrand,59.148617,17.6674
2.6,2023-01-04 10:06:00,Bränningestrand,59.148617,17.6674
3.1,2023-01-05 10:06:00,Bränningestrand,59.148617,17.6674
3.3,2023-01-06 10:06:00,Bränningestrand,59.148617,17.6674
3.3,2023-01-07 10:06:00,Bränningestrand,59.148617,17.6674
3.5,2023-01-08 10:06:00,Bränningestrand,59.148617,17.6674
3.5,2023-01-09 10:06:00,Bränningestrand,59.148617,17.6674
3.4,2023-01-10 10:05:00,Bränningestrand,59.148617,17.6674
3.6,2023-01-11 10:05:00,Bränningestrand,59.148617,17.6674
3.3,2023-01-12 10:05:00,Bränningestrand,59.148617,17.6674
3.5,2023-01-13 10:05:00,Bränningestrand,59.148617,17.6674
3.6,2023-01-14 10:05:00,Bränningestrand,59.148617,17.6674
3.7,2023-01-15 10:05:00,Bränningestrand,59.148617,17.6674
3.3,2023-01-16 10:05:00,Bränningestrand,59.148617,17.6674
3.3,2023-01-17 10:05:00,Bränningestrand,59.148617,17.6674
3.1,2023-01-18 10:05:00,Bränningestrand,59.148617,17.6674
2.4,2023-01-19 10:05:00,Bränningestrand,59.148617,17.6674
2.6,2023-01-20 10:05:00,Bränningestrand,59.148617,17.6674
3.3,2023-01-21 10:05:00,Bränningestrand,59.148617,17.6674
2.9,2023-01-22 10:05:00,Bränningestrand,59.148617,17.6674
2.1,2023-01-23 10:05:00,Bränningestrand,59.148617,17.6674
1.9,2023-01-24 10:05:00,Bränningestrand,59.148617,17.6674
2.5,2023-01-25 10:05:00,Bränningestrand,59.148617,17.6674
3.4,2023-01-26 10:05:00,Bränningestrand,59.148617,17.6674
2.8,2023-01-27 10:05:00,Bränningestrand,59.148617,17.6674
2.4,2023-01-28 10:05:00,Bränningestrand,59.148617,17.6674
2.1,2023-01-29 10:05:00,Bränningestrand,59.148617,17.6674
2.3,2023-01-30 10:05:00,Bränningestrand,59.148617,17.6674
2.6,2023-01-31 10:05:00,Bränningestrand,59.148617,17.6674
2.3,2023-02-01 10:05:00,Bränningestrand,59.148617,17.6674
2.8,2023-02-02 10:05:00,Bränningestrand,59.148617,17.6674
1.8,2023-02-03 10:05:00,Bränningestrand,59.148617,17.6674
2.1,2023-02-04 10:04:00,Bränningestrand,59.148617,17.6674
1.4,2023-02-05 10:04:00,Bränningestrand,59.148617,17.6674
1.9,2023-02-06 10:04:00,Bränningestrand,59.148617,17.6674
1.8,2023-02-07 10:04:00,Bränningestrand,59.148617,17.6674
2.1,2023-02-08 10:04:00,Bränningestrand,59.148617,17.6674
2.2,2023-02-09 10:04:00,Bränningestrand,59.148617,17.6674
1.7,2023-02-10 10:04:00,Bränningestrand,59.148617,17.6674
1.9,2023-02-11 10:04:00,Bränningestrand,59.148617,17.6674
1.0,2023-02-12 10:04:00,Bränningestrand,59.148617,17.6674
1.9,2023-02-13 10:04:00,Bränningestrand,59.148617,17.6674
2.3,2023-02-14 10:04:00,Bränningestrand,59.148617,17.6674
2.4,2023-02-15 10:04:00,Bränningestrand,59.148617,17.6674
2.3,2023-02-16 10:04:00,Bränningestrand,59.148617,17.6674
2.4,2023-02-17 10:04:00,Bränningestrand,59.148617,17.6674
2.6,2023-02-18 10:04:00,Bränningestrand,59.148617,17.6674
2.1,2023-02-19 10:04:00,Bränningestrand,59.148617,17.6674
1.9,2023-02-20 10:04:00,Bränningestrand,59.148617,17.6674
1.9,2023-02-21 10:04:00,Bränningestrand,59.148617,17.6674
1.9,2023-02-22 10:04:00,Bränningestrand,59.148617,17.6674
1.8,2023-02-23 10:04:00,Bränningestrand,59.148617,17.6674
1.9,2023-02-24 10:04:00,Bränningestrand,59.148617,17.6674
1.9,2023-02-25 10:04:00,Bränningestrand,59.148617,17.6674
1.8,2023-02-26 10:04:00,Bränningestrand,59.148617,17.6674
2.2,2023-02-27 10:04:00,Bränningestrand,59.148617,17.6674
2.1,2023-02-28 10:03:00,Bränningestrand,59.148617,17.6674
1.8,2023-03-01 10:03:00,Bränningestrand,59.148617,17.6674
2.4,2023-03-02 10:03:00,Bränningestrand,59.148617,17.6674
2.3,2023-03-03 10:03:00,Bränningestrand,59.148617,17.6674
2.3,2023-03-04 10:03:00,Bränningestrand,59.148617,17.6674
2.1,2023-03-05 10:03:00,Bränningestrand,59.148617,17.6674
1.8,2023-03-06 10:03:00,Bränningestrand,59.148617,17.6674
2.0,2023-03-07 10:03:00,Bränningestrand,59.148617,17.6674
1.9,2023-03-08 10:03:00,Bränningestrand,59.148617,17.6674
1.5,2023-03-09 10:03:00,Bränningestrand,59.148617,17.6674
1.8,2023-03-10 10:03:00,Bränningestrand,59.148617,17.6674
1.5,2023-03-11 10:03:00,Bränningestrand,59.148617,17.6674
2.2,2023-03-12 10:03:00,Bränningestrand,59.148617,17.6674
1.3,2023-03-13 10:03:00,Bränningestrand,59.148617,17.6674
1.9,2023-03-14 10:03:00,Bränningestrand,59.148617,17.6674
2.1,2023-03-15 10:03:00,Bränningestrand,59.148617,17.6674
1.8,2023-03-16 10:03:00,Bränningestrand,59.148617,17.6674
2.1,2023-03-17 10:03:00,Bränningestrand,59.148617,17.6674
2.4,2023-03-18 10:03:00,Bränningestrand,59.148617,17.6674
2.3,2023-03-19 10:03:00,Bränningestrand,59.148617,17.6674
2.6,2023-03-20 10:03:00,Bränningestrand,59.148617,17.6674
2.6,2023-03-21 10:03:00,Bränningestrand,59.148617,17.6674
3.1,2023-03-22 10:03:00,Bränningestrand,59.148617,17.6674
3.3,2023-03-23 10:03:00,Bränningestrand,59.148617,17.6674
3.7,2023-03-24 10:02:00,Bränningestrand,59.148617,17.6674
3.1,2023-03-25 10:02:00,Bränningestrand,59.148617,17.6674
2.8,2023-03-26 11:02:00,Bränningestrand,59.148617,17.6674
2.6,2023-03-27 11:02:00,Bränningestrand,59.148617,17.6674
2.1,2023-03-28 11:02:00,Bränningestrand,59.148617,17.6674
1.8,2023-03-29 11:02:00,Bränningestrand,59.148617,17.6674
1.6,2023-03-30 11:02:00,Bränningestrand,59.148617,17.6674
2.0,2023-03-31 11:02:00,Bränningestrand,59.148617,17.6674
1.9,2023-04-01 11:02:00,Bränningestrand,59.148617,17.6674
2.2,2023-04-02 11:02:00,Bränningestrand,59.148617,17.6674
2.3,2023-04-03 11:02:00,Bränningestrand,59.148617,17.6674
1.6,2023-04-04 11:02:00,Bränningestrand,59.148617,17.6674
2.6,2023-04-05 11:02:00,Bränningestrand,59.148617,17.6674
2.4,2023-04-06 11:02:00,Bränningestrand,59.148617,17.6674
2.9,2023-04-07 11:02:00,Bränningestrand,59.148617,17.6674
3.4,2023-04-08 11:02:00,Bränningestrand,59.148617,17.6674
3.1,2023-04-09 11:02:00,Bränningestrand,59.148617,17.6674
3.3,2023-04-10 11:02:00,Bränningestrand,59.148617,17.6674
4.4,2023-04-11 11:02:00,Bränningestrand,59.148617,17.6674
5.1,2023-04-12 11:02:00,Bränningestrand,59.148617,17.6674
5.5,2023-04-13 11:02:00,Bränningestrand,59.148617,17.6674
4.8,2023-04-14 11:02:00,Bränningestrand,59.148617,17.6674
4.9,2023-04-15 11:01:00,Bränningestrand,59.148617,17.6674
4.4,2023-04-16 11:01:00,Bränningestrand,59.148617,17.6674
4.8,2023-04-17 11:01:00,Bränningestrand,59.148617,17.6674
4.6,2023-04-18 11:01:00,Bränningestrand,59.148617,17.6674
4.3,2023-04-19 11:01:00,Bränningestrand,59.148617,17.6674
4.7,2023-04-20 11:01:00,Bränningestrand,59.148617,17.6674
6.0,2023-04-21 11:01:00,Bränningestrand,59.148617,17.6674
6.6,2023-04-22 11:01:00,Bränningestrand,59.148617,17.6674
7.8,2023-04-23 11:01:00,Bränningestrand,59.148617,17.6674
6.8,2023-04-24 11:01:00,Bränningestrand,59.148617,17.6674
6.0,2023-04-25 11:01:00,Bränningestrand,59.148617,17.6674
7.0,2023-04-26 11:01:00,Bränningestrand,59.148617,17.6674
6.4,2023-04-27 11:01:00,Bränningestrand,59.148617,17.6674
6.4,2023-04-28 11:01:00,Bränningestrand,59.148617,17.6674
6.3,2023-04-29 11:01:00,Bränningestrand,59.148617,17.6674
6.6,2023-04-30 11:01:00,Bränningestrand,59.148617,17.6674
6.9,2023-05-01 11:01:00,Bränningestrand,59.148617,17.6674
6.4,2023-05-02 11:01:00,Bränningestrand,59.148617,17.6674
6.8,2023-05-03 11:01:00,Bränningestrand,59.148617,17.6674
6.8,2023-05-04 11:01:00,Bränningestrand,59.148617,17.6674
7.1,2023-05-05 11:00:00,Bränningestrand,59.148617,17.6674
7.3,2023-05-06 11:00:00,Bränningestrand,59.148617,17.6674
8.1,2023-05-07 11:00:00,Bränningestrand,59.148617,17.6674
8.4,2023-05-08 11:00:00,Bränningestrand,59.148617,17.6674
9.0,2023-05-09 11:00:00,Bränningestrand,59.148617,17.6674
9.6,2023-05-10 11:00:00,Bränningestrand,59.148617,17.6674
9.8,2023-05-11 11:00:00,Bränningestrand,59.148617,17.6674
10.4,2023-05-12 11:00:00,Bränningestrand,59.148617,17.6674
11.0,2023-05-13 11:00:00,Bränningestrand,59.148617,17.6674
11.5,2023-05-14 11:00:00,Bränningestrand,59.148617,17.6674
12.2,2023-05-15 11:00:00,Bränningestrand,59.148617,17.6674
11.6,2023-05-16 11:00:00,Bränningestrand,59.148617,17.6674
10.7,2023-05-17 11:00:00,Bränningestrand,59.148617,17.6674
10.2,2023-05-18 11:00:00,Bränningestrand,59.148617,17.6674
11.3,2023-05-19 11:00:00,Bränningestrand,59.148617,17.6674
11.6,2023-05-20 11:00:00,Bränningestrand,59.148617,17.6674
11.1,2023-05-21 11:00:00,Bränningestrand,59.148617,17.6674
13.9,2023-05-22 11:00:00,Bränningestrand,59.148617,17.6674
14.4,2023-05-23 10:59:00,Bränningestrand,59.148617,17.6674
15.3,2023-05-24 10:59:00,Bränningestrand,59.148617,17.6674
14.5,2023-05-25 10:59:00,Bränningestrand,59.148617,17.6674
13.6,2023-05-26 10:59:00,Bränningestrand,59.148617,17.6674
12.6,2023-05-27 10:59:00,Bränningestrand,59.148617,17.6674
12.8,2023-05-28 10:59:00,Bränningestrand,59.148617,17.6674
13.3,2023-05-29 10:59:00,Bränningestrand,59.148617,17.6674
13.1,2023-05-30 10:59:00,Bränningestrand,59.148617,17.6674
13.4,2023-05-31 10:59:00,Bränningestrand,59.148617,17.6674
13.3,2023-06-01 10:59:00,Bränningestrand,59.148617,17.6674
12.5,2023-06-02 10:59:00,Bränningestrand,59.148617,17.6674
12.4,2023-06-03 10:59:00,Bränningestrand,59.148617,17.6674
13.6,2023-06-04 10:59:00,Bränningestrand,59.148617,17.6674
13.2,2023-06-05 10:59:00,Bränningestrand,59.148617,17.6674
14.6,2023-06-06 10:59:00,Bränningestrand,59.148617,17.6674
15.1,2023-06-07 10:59:00,Bränningestrand,59.148617,17.6674
16.2,2023-06-08 10:59:00,Bränningestrand,59.148617,17.6674
15.0,2023-06-09 10:58:00,Bränningestrand,59.148617,17.6674
15.3,2023-06-10 10:58:00,Bränningestrand,59.148617,17.6674
16.6,2023-06-11 10:58:00,Bränningestrand,59.148617,17.6674
16.6,2023-06-12 10:58:00,Bränningestrand,59.148617,17.6674
17.1,2023-06-13 10:58:00,Bränningestrand,59.148617,17.6674
17.7,2023-06-14 10:58:00,Bränningestrand,59.148617,17.6674
17.9,2023-06-15 10:58:00,Bränningestrand,59.148617,17.6674
18.1,2023-06-16 10:58:00,Bränningestrand,59.148617,17.6674
18.8,2023-06-17 10:58:00,Bränningestrand,59.148617,17.6674
17.2,2023-06-18 10:58:00,Bränningestrand,59.148617,17.6674
17.4,2023-06-19 10:58:00,Bränningestrand,59.148617,17.6674
18.9,2023-06-20 10:58:00,Bränningestrand,59.148617,17.6674
19.6,2023-06-21 10:58:00,Bränningestrand,59.148617,17.6674
19.9,2023-06-22 10:58:00,Bränningestrand,59.148617,17.6674
19.8,2023-06-23 10:58:00,Bränningestrand,59.148617,17.6674
18.6,2023-06-24 10:58:00,Bränningestrand,59.148617,17.6674
21.0,2023-06-25 10:57:00,Bränningestrand,59.148617,17.6674
20.3,2023-06-26 10:57:00,Bränningestrand,59.148617,17.6674
21.2,2023-06-27 10:57:00,Bränningestrand,59.148617,17.6674
20.5,2023-06-28 10:57:00,Bränningestrand,59.148617,17.6674
21.1,2023-06-29 10:57:00,Bränningestrand,59.148617,17.6674
20.8,2023-06-30 10:57:00,Bränningestrand,59.148617,17.6674
20.6,2023-07-01 10:57:00,Bränningestrand,59.148617,17.6674
20.2,2023-07-02 10:57:00,Bränningestrand,59.148617,17.6674
19.4,2023-07-03 10:57:00,Bränningestrand,59.148617,17.6674
19.3,2023-07-04 10:57:00,Bränningestrand,59.148617,17.6674
19.4,2023-07-05 10:57:00,Bränningestrand,59.148617,17.6674
19.3,2023-07-06 10:57:00,Bränningestrand,59.148617,17.6674
19.0,2023-07-07 10:57:00,Bränningestrand,59.148617,17.6674
19.1,2023-07-08 10:57:00,Bränningestrand,59.148617,17.6674
19.8,2023-07-09 10:57:00,Bränningestrand,59.148617,17.6674
20.5,2023-07-10 10:57:00,Bränningestrand,59.148617,17.6674
20.5,2023-07-11 10:56:00,Bränningestrand,59.148617,17.6674
20.4,2023-07-12 10:56:00,Bränningestrand,59.148617,17.6674
20.5,2023-07-13 10:56:00,Bränningestrand,59.148617,17.6674
20.2,2023-07-14 10:56:00,Bränningestrand,59.148617,17.6674
20.4,2023-07-15 10:56:00,Bränningestrand,59.148617,17.6674
20.1,2023-07-16 10:56:00,Bränningestrand,59.148617,17.6674
20.3,2023-07-17 10:56:00,Bränningestrand,59.148617,17.6674
19.8,2023-07-19 10:56:00,Bränningestrand,59.148617,17.6674
19.8,2023-07-20 10:56:00,Bränningestrand,59.148617,17.6674
19.4,2023-07-21 10:56:00,Bränningestrand,59.148617,17.6674
19.5,2023-07-22 10:56:00,Bränningestrand,59.148617,17.6674
19.8,2023-07-23 10:56:00,Bränningestrand,59.148617,17.6674
19.5,2023-07-24 10:56:00,Bränningestrand,59.148617,17.6674
19.7,2023-07-25 10:56:00,Bränningestrand,59.148617,17.6674
19.9,2023-07-26 10:56:00,Bränningestrand,59.148617,17.6674
19.4,2023-07-27 10:56:00,Bränningestrand,59.148617,17.6674
19.4,2023-07-28 10:55:00,Bränningestrand,59.148617,17.6674
19.8,2023-07-29 10:55:00,Bränningestrand,59.148617,17.6674
19.8,2023-07-30 10:55:00,Bränningestrand,59.148617,17.6674
19.8,2023-07-31 10:55:00,Bränningestrand,59.148617,17.6674
19.4,2023-08-01 10:55:00,Bränningestrand,59.148617,17.6674
19.8,2023-08-02 10:55:00,Bränningestrand,59.148617,17.6674
19.0,2023-08-03 10:55:00,Bränningestrand,59.148617,17.6674
19.4,2023-08-04 10:55:00,Bränningestrand,59.148617,17.6674
19.8,2023-08-05 10:55:00,Bränningestrand,59.148617,17.6674
19.3,2023-08-06 10:55:00,Bränningestrand,59.148617,17.6674
19.3,2023-08-07 10:55:00,Bränningestrand,59.148617,17.6674
19.3,2023-08-08 10:55:00,Bränningestrand,59.148617,17.6674
17.9,2023-08-09 10:55:00,Bränningestrand,59.148617,17.6674
17.7,2023-08-10 10:55:00,Bränningestrand,59.148617,17.6674
17.6,2023-08-11 10:55:00,Bränningestrand,59.148617,17.6674
17.3,2023-08-12 10:55:00,Bränningestrand,59.148617,17.6674
17.6,2023-08-13 10:54:00,Bränningestrand,59.148617,17.6674
17.7,2023-08-14 10:54:00,Bränningestrand,59.148617,17.6674
18.1,2023-08-15 10:54:00,Bränningestrand,59.148617,17.6674
18.4,2023-08-16 10:54:00,Bränningestrand,59.148617,17.6674
17.8,2023-08-17 10:54:00,Bränningestrand,59.148617,17.6674
17.7,2023-08-18 10:54:00,Bränningestrand,59.148617,17.6674
17.7,2023-08-19 10:54:00,Bränningestrand,59.148617,17.6674
17.7,2023-08-20 10:54:00,Bränningestrand,59.148617,17.6674
18.1,2023-08-21 10:54:00,Bränningestrand,59.148617,17.6674
18.0,2023-08-22 10:54:00,Bränningestrand,59.148617,17.6674
17.8,2023-08-23 10:54:00,Bränningestrand,59.148617,17.6674
17.7,2023-08-24 10:54:00,Bränningestrand,59.148617,17.6674
17.8,2023-08-25 10:54:00,Bränningestrand,59.148617,17.6674
16.8,2023-08-26 10:54:00,Bränningestrand,59.148617,17.6674
16.8,2023-08-27 10:54:00,Bränningestrand,59.148617,17.6674
17.1,2023-08-28 10:54:00,Bränningestrand,59.148617,17.6674
17.3,2023-08-29 10:53:00,Bränningestrand,59.148617,17.6674
17.1,2023-08-30 10:53:00,Bränningestrand,59.148617,17.6674
16.8,2023-08-31 10:53:00,Bränningestrand,59.148617,17.6674
16.7,2023-09-01 10:53:00,Bränningestrand,59.148617,17.6674
16.7,2023-09-02 10:53:00,Bränningestrand,59.148617,17.6674
15.6,2023-09-03 10:53:00,Bränningestrand,59.148617,17.6674
16.4,2023-09-04 10:53:00,Bränningestrand,59.148617,17.6674
16.8,2023-09-05 10:53:00,Bränningestrand,59.148617,17.6674
16.8,2023-09-06 10:53:00,Bränningestrand,59.148617,17.6674
16.9,2023-09-07 10:53:00,Bränningestrand,59.148617,17.6674
17.0,2023-09-08 10:53:00,Bränningestrand,59.148617,17.6674
17.3,2023-09-09 10:53:00,Bränningestrand,59.148617,17.6674
18.0,2023-09-10 10:53:00,Bränningestrand,59.148617,17.6674
17.7,2023-09-11 10:53:00,Bränningestrand,59.148617,17.6674
17.6,2023-09-12 10:53:00,Bränningestrand,59.148617,17.6674
17.4,2023-09-13 10:53:00,Bränningestrand,59.148617,17.6674
17.1,2023-09-14 10:53:00,Bränningestrand,59.148617,17.6674
16.1,2023-09-15 10:52:00,Bränningestrand,59.148617,17.6674
16.9,2023-09-16 10:52:00,Bränningestrand,59.148617,17.6674
16.8,2023-09-17 10:52:00,Bränningestrand,59.148617,17.6674
15.6,2023-09-18 10:52:00,Bränningestrand,59.148617,17.6674
16.6,2023-09-19 10:52:00,Bränningestrand,59.148617,17.6674
16.3,2023-09-20 10:52:00,Bränningestrand,59.148617,17.6674
16.6,2023-09-21 10:52:00,Bränningestrand,59.148617,17.6674
16.6,2023-09-22 10:52:00,Bränningestrand,59.148617,17.6674
16.3,2023-09-23 10:52:00,Bränningestrand,59.148617,17.6674
16.4,2023-09-24 10:52:00,Bränningestrand,59.148617,17.6674
16.6,2023-09-25 10:52:00,Bränningestrand,59.148617,17.6674
15.7,2023-09-26 10:52:00,Bränningestrand,59.148617,17.6674
15.5,2023-09-27 10:52:00,Bränningestrand,59.148617,17.6674
15.5,2023-09-28 10:52:00,Bränningestrand,59.148617,17.6674
16.0,2023-09-29 10:52:00,Bränningestrand,59.148617,17.6674
15.9,2023-09-30 10:52:00,Bränningestrand,59.148617,17.6674
14.8,2023-10-01 10:51:00,Bränningestrand,59.148617,17.6674
15.4,2023-10-02 10:51:00,Bränningestrand,59.148617,17.6674
15.0,2023-10-03 10:51:00,Bränningestrand,59.148617,17.6674
14.8,2023-10-04 10:51:00,Bränningestrand,59.148617,17.6674
14.4,2023-10-05 10:51:00,Bränningestrand,59.148617,17.6674
14.4,2023-10-06 10:51:00,Bränningestrand,59.148617,17.6674
14.2,2023-10-07 10:51:00,Bränningestrand,59.148617,17.6674
13.5,2023-10-08 10:51:00,Bränningestrand,59.148617,17.6674
12.9,2023-10-09 10:51:00,Bränningestrand,59.148617,17.6674
12.4,2023-10-10 10:51:00,Bränningestrand,59.148617,17.6674
12.9,2023-10-11 10:51:00,Bränningestrand,59.148617,17.6674
12.4,2023-10-12 10:51:00,Bränningestrand,59.148617,17.6674
11.9,2023-10-13 10:51:00,Bränningestrand,59.148617,17.6674
12.3,2023-10-14 10:51:00,Bränningestrand,59.148617,17.6674
12.2,2023-10-15 10:51:00,Bränningestrand,59.148617,17.6674
11.4,2023-10-16 10:51:00,Bränningestrand,59.148617,17.6674
10.9,2023-10-17 10:51:00,Bränningestrand,59.148617,17.6674
11.1,2023-10-18 10:51:00,Bränningestrand,59.148617,17.6674
11.3,2023-10-19 10:51:00,Bränningestrand,59.148617,17.6674
10.4,2023-10-20 10:50:00,Bränningestrand,59.148617,17.6674
9.8,2023-10-21 10:50:00,Bränningestrand,59.148617,17.6674
9.9,2023-10-22 10:50:00,Bränningestrand,59.148617,17.6674
10.0,2023-10-23 10:50:00,Bränningestrand,59.148617,17.6674
10.3,2023-10-24 10:50:00,Bränningestrand,59.148617,17.6674
9.7,2023-10-25 10:50:00,Bränningestrand,59.148617,17.6674
9.2,2023-10-26 10:50:00,Bränningestrand,59.148617,17.6674
9.7,2023-10-27 10:50:00,Bränningestrand,59.148617,17.6674
9.6,2023-10-28 10:50:00,Bränningestrand,59.148617,17.6674
8.9,2023-10-29 15:50:00,Bränningestrand,59.148617,17.6674
8.8,2023-10-30 15:50:00,Bränningestrand,59.148617,17.6674
9.4,2023-10-31 15:50:00,Bränningestrand,59.148617,17.6674
9.1,2023-11-01 15:52:00,Bränningestrand,59.148617,17.6674
8.3,2023-11-02 15:50:00,Bränningestrand,59.148617,17.6674
8.5,2023-11-03 15:50:00,Bränningestrand,59.148617,17.6674
8.9,2023-11-04 15:50:00,Bränningestrand,59.148617,17.6674
8.9,2023-11-05 15:50:00,Bränningestrand,59.148617,17.6674
9.1,2023-11-06 15:50:00,Bränningestrand,59.148617,17.6674
9.0,2023-11-07 15:50:00,Bränningestrand,59.148617,17.6674
8.9,2023-11-08 15:50:00,Bränningestrand,59.148617,17.6674
8.6,2023-11-09 15:49:00,Bränningestrand,59.148617,17.6674
8.8,2023-11-10 15:49:00,Bränningestrand,59.148617,17.6674
8.9,2023-11-11 15:49:00,Bränningestrand,59.148617,17.6674
8.8,2023-11-12 15:49:00,Bränningestrand,59.148617,17.6674
8.4,2023-11-13 15:49:00,Bränningestrand,59.148617,17.6674
7.9,2023-11-14 15:49:00,Bränningestrand,59.148617,17.6674
7.8,2023-11-15 15:52:00,Bränningestrand,59.148617,17.6674
7.4,2023-11-16 15:49:00,Bränningestrand,59.148617,17.6674
6.1,2023-11-17 15:49:00,Bränningestrand,59.148617,17.6674
6.6,2023-11-18 15:49:00,Bränningestrand,59.148617,17.6674
5.8,2023-11-19 15:49:00,Bränningestrand,59.148617,17.6674
5.8,2023-11-20 15:49:00,Bränningestrand,59.148617,17.6674
6.7,2023-11-21 15:49:00,Bränningestrand,59.148617,17.6674
6.1,2023-11-22 15:49:00,Bränningestrand,59.148617,17.6674
6.1,2023-11-23 15:49:00,Bränningestrand,59.148617,17.6674
6.2,2023-11-24 15:49:00,Bränningestrand,59.148617,17.6674
6.3,2023-11-25 15:49:00,Bränningestrand,59.148617,17.6674
5.8,2023-11-26 15:49:00,Bränningestrand,59.148617,17.6674
4.9,2023-11-27 15:49:00,Bränningestrand,59.148617,17.6674
5.1,2023-11-28 15:49:00,Bränningestrand,59.148617,17.6674
4.4,2023-11-29 15:51:00,Bränningestrand,59.148617,17.6674
4.9,2023-11-30 15:49:00,Bränningestrand,59.148617,17.6674
4.8,2023-12-01 15:49:00,Bränningestrand,59.148617,17.6674
4.4,2023-12-02 15:49:00,Bränningestrand,59.148617,17.6674
